candidate_id,label,source,compound,tire_size,rim,pressure_psi,is_candidate,path,notes
current_hybrid_reference,current hybrid reference,current_reference,R20_hybrid,16x7p5_10,7in,12.0,0,vehicles/current/tires/16x7p5_10_12psi.tir,"Current hybrid 16x7.5 R20 on 7in rim, USE_MODE 14"
Round_8_Hoosier_LC0_16x7p5_10_on_7in_14psi_PAC02_UM2,LC0 16x7p5_10 on 7in 14 psi,round8_fabricated_longitudinal_um3,LC0,16x7p5_10,7in,14.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_LC0_16x7p5_10_on_7in_14psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_LC0_16x7p5_10_on_7in_8psi_PAC02_UM2,LC0 16x7p5_10 on 7in 8 psi,round8_fabricated_longitudinal_um3,LC0,16x7p5_10,7in,8.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_LC0_16x7p5_10_on_7in_8psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_LC0_16x7p5_10_on_8in_10psi_PAC02_UM2,LC0 16x7p5_10 on 8in 10 psi,round8_fabricated_longitudinal_um3,LC0,16x7p5_10,8in,10.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_LC0_16x7p5_10_on_8in_10psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_LC0_16x7p5_10_on_8in_12psi_PAC02_UM2,LC0 16x7p5_10 on 8in 12 psi,round8_fabricated_longitudinal_um3,LC0,16x7p5_10,8in,12.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_LC0_16x7p5_10_on_8in_12psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_LC0_16x7p5_10_on_8in_14psi_PAC02_UM2,LC0 16x7p5_10 on 8in 14 psi,round8_fabricated_longitudinal_um3,LC0,16x7p5_10,8in,14.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_LC0_16x7p5_10_on_8in_14psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_LC0_16x7p5_10_on_8in_8psi_PAC02_UM2,LC0 16x7p5_10 on 8in 8 psi,round8_fabricated_longitudinal_um3,LC0,16x7p5_10,8in,8.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_LC0_16x7p5_10_on_8in_8psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_R25B_16x6_10_on_6in_10psi_PAC02_UM2,R25B 16x6_10 on 6in 10 psi,round8_fabricated_longitudinal_um3,R25B,16x6_10,6in,10.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_R25B_16x6_10_on_6in_10psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_R25B_16x6_10_on_6in_12psi_PAC02_UM2,R25B 16x6_10 on 6in 12 psi,round8_fabricated_longitudinal_um3,R25B,16x6_10,6in,12.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_R25B_16x6_10_on_6in_12psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_R25B_16x6_10_on_6in_14psi_PAC02_UM2,R25B 16x6_10 on 6in 14 psi,round8_fabricated_longitudinal_um3,R25B,16x6_10,6in,14.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_R25B_16x6_10_on_6in_14psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_R25B_16x6_10_on_6in_8psi_PAC02_UM2,R25B 16x6_10 on 6in 8 psi,round8_fabricated_longitudinal_um3,R25B,16x6_10,6in,8.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_R25B_16x6_10_on_6in_8psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_R25B_16x6_10_on_7in_10psi_PAC02_UM2,R25B 16x6_10 on 7in 10 psi,round8_fabricated_longitudinal_um3,R25B,16x6_10,7in,10.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_R25B_16x6_10_on_7in_10psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_R25B_16x6_10_on_7in_12psi_PAC02_UM2,R25B 16x6_10 on 7in 12 psi,round8_fabricated_longitudinal_um3,R25B,16x6_10,7in,12.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_R25B_16x6_10_on_7in_12psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_R25B_16x6_10_on_7in_14psi_PAC02_UM2,R25B 16x6_10 on 7in 14 psi,round8_fabricated_longitudinal_um3,R25B,16x6_10,7in,14.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_R25B_16x6_10_on_7in_14psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_R25B_16x6_10_on_7in_8psi_PAC02_UM2,R25B 16x6_10 on 7in 8 psi,round8_fabricated_longitudinal_um3,R25B,16x6_10,7in,8.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_R25B_16x6_10_on_7in_8psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_R25B_16x7p5_10_on_7in_10psi_PAC02_UM2,R25B 16x7p5_10 on 7in 10 psi,round8_fabricated_longitudinal_um3,R25B,16x7p5_10,7in,10.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_R25B_16x7p5_10_on_7in_10psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_R25B_16x7p5_10_on_7in_12psi_PAC02_UM2,R25B 16x7p5_10 on 7in 12 psi,round8_fabricated_longitudinal_um3,R25B,16x7p5_10,7in,12.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_R25B_16x7p5_10_on_7in_12psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_R25B_16x7p5_10_on_7in_14psi_PAC02_UM2,R25B 16x7p5_10 on 7in 14 psi,round8_fabricated_longitudinal_um3,R25B,16x7p5_10,7in,14.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_R25B_16x7p5_10_on_7in_14psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_R25B_16x7p5_10_on_7in_8psi_PAC02_UM2,R25B 16x7p5_10 on 7in 8 psi,round8_fabricated_longitudinal_um3,R25B,16x7p5_10,7in,8.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_R25B_16x7p5_10_on_7in_8psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_R25B_16x7p5_10_on_8in_10psi_PAC02_UM2,R25B 16x7p5_10 on 8in 10 psi,round8_fabricated_longitudinal_um3,R25B,16x7p5_10,8in,10.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_R25B_16x7p5_10_on_8in_10psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_R25B_16x7p5_10_on_8in_12psi_PAC02_UM2,R25B 16x7p5_10 on 8in 12 psi,round8_fabricated_longitudinal_um3,R25B,16x7p5_10,8in,12.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_R25B_16x7p5_10_on_8in_12psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_R25B_16x7p5_10_on_8in_14psi_PAC02_UM2,R25B 16x7p5_10 on 8in 14 psi,round8_fabricated_longitudinal_um3,R25B,16x7p5_10,8in,14.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_R25B_16x7p5_10_on_8in_14psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
Round_8_Hoosier_R25B_16x7p5_10_on_8in_8psi_PAC02_UM2,R25B 16x7p5_10 on 8in 8 psi,round8_fabricated_longitudinal_um3,R25B,16x7p5_10,8in,8.0,1,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_R25B_16x7p5_10_on_8in_8psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,Round 8 lateral fit with fabricated pure longitudinal support; combined slip excluded
